cabin_number,category_code,is_virtual_balcony,is_promenade_view,is_misclassified
8288,7D,false,false,true
8292,7D,false,false,true
8293,2I,false,false,false
8295,1I,false,false,false
8297,2I,false,false,false
8299,1I,false,false,false
8300,7D,false,false,true
8301,2I,false,false,false
8303,1I,false,false,false
8305,2I,false,false,false
8307,1I,false,false,false
8309,2I,false,false,false
8311,1I,false,false,false
8312,7D,false,false,true
8313,2I,false,false,false
8315,1I,false,false,false
8316,7D,false,false,true
8317,2I,false,false,false
8319,1I,false,false,false
8321,2I,false,false,false
8323,1I,false,false,false
8324,7D,false,false,true
8325,2I,false,false,false
8327,1I,false,false,false
8328,7D,false,false,true
8329,2I,false,false,false
8400,6V,false,false,true
8401,6V,false,false,true
8402,6V,false,false,true
8403,6V,false,false,true
8404,6V,false,false,true
8405,6V,false,false,true
8406,6V,false,false,true
8408,6V,false,false,true
8410,6V,false,false,true
8411,6V,false,false,true
8412,6V,false,false,true
8413,6V,false,false,true
8414,6V,false,false,true
8415,6V,false,false,true
8416,6V,false,false,true
8417,4V,false,false,false
8418,6V,false,false,true
8422,6V,false,false,true
8423,3V,false,false,false
8424,6V,false,false,true
8425,6V,false,false,true
8426,6V,false,false,true
8427,3V,false,false,false
8428,6V,false,false,true
8429,6V,false,false,true
8430,6V,false,false,true
8431,3V,false,false,false
8432,6V,false,false,true
8433,6V,false,false,true
8434,6V,false,false,true
8435,3V,false,false,false
8436,3V,false,false,false
8437,6V,false,false,true
8438,6V,false,false,true
8439,3V,false,false,false
8440,3V,false,false,false
8441,6V,false,false,true
8442,6V,false,false,true
8443,3V,false,false,false
8444,3V,false,false,false
8445,6V,false,false,true
8446,6V,false,false,true
8448,6V,false,false,true
8450,6V,false,false,true
8452,6V,false,false,true
8454,6V,false,false,true
8456,6V,false,false,true
8516,6V,false,false,true
8518,6V,false,false,true
8531,6V,false,false,true
8533,6V,false,false,true
8535,6V,false,false,true
8537,6V,false,false,true
8539,6V,false,false,true
8541,6V,false,false,true
8543,6V,false,false,true
8545,6V,false,false,true
8547,6V,false,false,true
8549,6V,false,false,true
8551,6V,false,false,true
8553,6V,false,false,true
8673,6V,false,false,true
8675,6V,false,false,true
8677,6V,false,false,true
8679,6V,false,false,true
8695,2I,false,false,false
8697,1I,false,false,false
8699,2I,false,false,false
8701,1I,false,false,false
8703,2I,false,false,false
8705,PARSE_ERROR,false,false,unknown
8707,2I,false,false,false
8709,1I,false,false,false
8711,2I,false,false,false
8713,1I,false,false,false
8715,2I,false,false,false
8717,1I,false,false,false
8719,2I,false,false,false
8721,1I,false,false,false
8723,2I,false,false,false
8725,1I,false,false,false
8727,2I,false,false,false
8729,1I,false,false,false
9101,6V,false,false,true
9107,6V,false,false,true
9109,6V,false,false,true
9120,6V,false,false,true
9131,6V,false,false,true
9133,6V,false,false,true
9135,6V,false,false,true
9137,6V,false,false,true
9139,6V,false,false,true
9141,6V,false,false,true
9143,6V,false,false,true
9145,6V,false,false,true
9147,6V,false,false,true
9149,6V,false,false,true
9151,6V,false,false,true
9153,6V,false,false,true
9175,2V,false,false,false
9177,1S,false,false,true
9179,1S,false,false,true
9181,1S,false,false,true
9183,1S,false,false,true
9185,1S,false,false,true
9187,1S,false,false,true
9189,1S,false,false,true
9191,1S,false,false,true
9193,1S,false,false,true
9195,1S,false,false,true
9197,1S,false,false,true
9199,1S,false,false,true
9201,1S,false,false,true
9203,1S,false,false,true
9205,1S,false,false,true
9207,1S,false,false,true
9209,1S,false,false,true
9211,1S,false,false,true
9213,1S,false,false,true
9215,1S,false,false,true
9217,1S,false,false,true
9229,1S,false,false,true
9231,1S,false,false,true
9233,1S,false,false,true
9235,1S,false,false,true
9237,1S,false,false,true
9239,1S,false,false,true
9241,1S,false,false,true
9243,1S,false,false,true
9245,1S,false,false,true
9247,1S,false,false,true
9249,1S,false,false,true
9251,1S,false,false,true
9253,1S,false,false,true
9255,1S,false,false,true
9273,6V,false,false,true
9275,6V,false,false,true
9277,6V,false,false,true
9279,6V,false,false,true
9293,4I,false,false,true
9295,1I,false,false,false
9297,4I,false,false,true
9299,1I,false,false,false
9301,4I,false,false,true
9303,1I,false,false,false
9305,4I,false,false,true
9307,FETCH_ERROR,false,false,unknown
9309,4I,false,false,true
9311,4I,false,false,true
9313,4I,false,false,true
9315,4I,false,false,true
9317,4I,false,false,true
9319,4I,false,false,true
9321,2I,false,false,false
9323,1I,false,false,false
9325,2I,false,false,false
9327,1I,false,false,false
9329,2I,false,false,false
9402,6V,false,false,true
9404,6V,false,false,true
9406,6V,false,false,true
9408,6V,false,false,true
9412,6V,false,false,true
9414,6V,false,false,true
9416,6V,false,false,true
9418,FETCH_ERROR,false,false,unknown
9422,6V,false,false,true
9423,3V,false,false,false
9424,6V,false,false,true
9425,6V,false,false,true
9426,6V,false,false,true
9427,3V,false,false,false
9428,6V,false,false,true
9429,6V,false,false,true
9430,6V,false,false,true
9431,3V,false,false,false
9432,6V,false,false,true
9433,6V,false,false,true
9434,6V,false,false,true
9435,3V,false,false,false
9436,3V,false,false,false
9437,6V,false,false,true
9438,6V,false,false,true
9439,3V,false,false,false
9440,3V,false,false,false
9441,6V,false,false,true
9442,6V,false,false,true
9443,3V,false,false,false
9444,3V,false,false,false
9445,6V,false,false,true
9446,6V,false,false,true
9447,4V,false,false,false
9448,3V,false,false,false
9449,3V,false,false,false
9450,6V,false,false,true
9452,3V,false,false,false
9454,6V,false,false,true
9456,3V,false,false,false
9458,6V,false,false,true
9509,6V,false,false,true
9511,6V,false,false,true
9520,6V,false,false,true
9531,6V,false,false,true
9533,6V,false,false,true
9535,6V,false,false,true
9537,6V,false,false,true
9539,6V,false,false,true
9541,6V,false,false,true
9543,6V,false,false,true
9545,6V,false,false,true
9547,6V,false,false,true
9549,6V,false,false,true
9551,6V,false,false,true
9553,6V,false,false,true
9575,1V,false,false,false
9577,1S,false,false,true
9579,1S,false,false,true
9581,1S,false,false,true
9583,1S,false,false,true
9585,1S,false,false,true
9587,1S,false,false,true
9589,1S,false,false,true
9591,1S,false,false,true
9593,1S,false,false,true
9595,1S,false,false,true
9597,1S,false,false,true
9599,1S,false,false,true
9601,1S,false,false,true
9603,1S,false,false,true
9605,1S,false,false,true
9607,1S,false,false,true
9609,1S,false,false,true
9611,1S,false,false,true
9613,1S,false,false,true
9615,1S,false,false,true
9617,1S,false,false,true
9629,1S,false,false,true
9631,1S,false,false,true
9633,1S,false,false,true
9635,1S,false,false,true
9637,1S,false,false,true
9639,1S,false,false,true
9641,1S,false,false,true
9643,1S,false,false,true
9645,1S,false,false,true
9647,1S,false,false,true
9649,1S,false,false,true
9651,1S,false,false,true
9653,1S,false,false,true
9655,1S,false,false,true
9673,6V,false,false,true
9675,6V,false,false,true
9677,6V,false,false,true
9679,6V,false,false,true
9693,4I,false,false,true
9695,4I,false,false,true
9697,1I,false,false,false
9699,4I,false,false,true
9701,1I,false,false,false
9703,4I,false,false,true
9705,1I,false,false,false
9707,4I,false,false,true
9709,1I,false,false,false
9711,4I,false,false,true
9713,4I,false,false,true
9715,4I,false,false,true
9717,4I,false,false,true
9719,4I,false,false,true
9721,2I,false,false,false
9723,2I,false,false,false
9725,1I,false,false,false
9727,2I,false,false,false
9729,1I,false,false,false
10131,4V,false,false,false
10133,4V,false,false,false
10135,4V,false,false,false
10137,4V,false,false,false
10139,4V,false,false,false
10141,4V,false,false,false
10143,4V,false,false,false
10145,4V,false,false,false
10147,4V,false,false,false
10149,4V,false,false,false
10151,4V,false,false,false
10153,4V,false,false,false
10175,2V,false,false,false
10273,4V,false,false,false
10275,4V,false,false,false
10277,4V,false,false,false
10279,4V,false,false,false
10293,4I,false,false,true
10295,1I,false,false,false
10297,4I,false,false,true
10299,1I,false,false,false
10301,4I,false,false,true
10303,1I,false,false,false
10305,4I,false,false,true
10307,1I,false,false,false
10309,4I,false,false,true
10311,4I,false,false,true
10313,4I,false,false,true
10315,4I,false,false,true
10317,4I,false,false,true
10319,4I,false,false,true
10321,2I,false,false,false
10323,FETCH_ERROR,false,false,unknown
10325,2I,false,false,false
10327,FETCH_ERROR,false,false,unknown
10329,2I,false,false,false
10404,4V,false,false,false
10406,4V,false,false,false
10408,4V,false,false,false
10414,4V,false,false,false
10416,4V,false,false,false
10418,4V,false,false,false
10422,4V,false,false,false
10423,3V,false,false,false
10424,4V,false,false,false
10425,4V,false,false,false
10426,4V,false,false,false
10427,3V,false,false,false
10428,4V,false,false,false
10429,4V,false,false,false
10430,4V,false,false,false
10431,3V,false,false,false
10432,4V,false,false,false
10433,4V,false,false,false
10434,4V,false,false,false
10435,3V,false,false,false
10436,3V,false,false,false
10437,4V,false,false,false
10438,4V,false,false,false
10439,3V,false,false,false
10440,3V,false,false,false
10441,4V,false,false,false
10442,4V,false,false,false
10443,3V,false,false,false
10444,3V,false,false,false
10445,4V,false,false,false
10446,4V,false,false,false
10448,3V,false,false,false
10450,4V,false,false,false
10452,3V,false,false,false
10454,4V,false,false,false
10456,3V,false,false,false
10458,4V,false,false,false
10531,FETCH_ERROR,false,false,unknown
10533,4V,false,false,false
10535,4V,false,false,false
10537,4V,false,false,false
10539,4V,false,false,false
10541,4V,false,false,false
10543,4V,false,false,false
10545,4V,false,false,false
10547,4V,false,false,false
10549,4V,false,false,false
10551,4V,false,false,false
10553,4V,false,false,false
10575,1V,false,false,false
10673,4V,false,false,false
10675,4V,false,false,false
10677,4V,false,false,false
10679,4V,false,false,false
10693,4I,false,false,true
10695,4I,false,false,true
10697,1I,false,false,false
10699,4I,false,false,true
10701,1I,false,false,false
10703,4I,false,false,true
10705,1I,false,false,false
10707,4I,false,false,true
10709,1I,false,false,false
10711,4I,false,false,true
10713,4I,false,false,true
10715,4I,false,false,true
10717,4I,false,false,true
10719,4I,false,false,true
10721,2I,false,false,false
10723,2I,false,false,false
10725,1I,false,false,false
10727,2I,false,false,false
10729,1I,false,false,false
11133,4V,false,false,false
11135,4V,false,false,false
11137,1R,false,false,false
11139,1R,false,false,false
11141,4V,false,false,false
11143,3V,false,false,false
11147,1R,false,false,false
11149,1R,false,false,false
11151,4V,false,false,false
11153,3V,false,false,false
11175,2V,false,false,false
11273,4V,false,false,false
11275,4V,false,false,false
11277,4V,false,false,false
11279,4V,false,false,false
11293,2I,false,false,false
11295,1I,false,false,false
11297,2I,false,false,false
11299,1I,false,false,false
11301,2I,false,false,false
11303,1I,false,false,false
11305,2I,false,false,false
11307,1I,false,false,false
11309,2I,false,false,false
11311,1I,false,false,false
11313,2I,false,false,false
11315,1I,false,false,false
11317,2I,false,false,false
11319,1I,false,false,false
11321,2I,false,false,false
11323,1I,false,false,false
11325,2I,false,false,false
11327,1I,false,false,false
11329,2I,false,false,false
11406,4V,false,false,false
11408,4V,false,false,false
11416,4V,false,false,false
11418,4V,false,false,false
11422,4V,false,false,false
11423,3V,false,false,false
11424,4V,false,false,false
11425,4V,false,false,false
11426,4V,false,false,false
11427,3V,false,false,false
11428,4V,false,false,false
11429,4V,false,false,false
11430,4V,false,false,false
11431,3V,false,false,false
11432,4V,false,false,false
11433,4V,false,false,false
11434,4V,false,false,false
11435,3V,false,false,false
11436,3V,false,false,false
11437,4V,false,false,false
11438,4V,false,false,false
11439,3V,false,false,false
11440,3V,false,false,false
11441,4V,false,false,false
11442,4V,false,false,false
11443,3V,false,false,false
11444,3V,false,false,false
11445,4V,false,false,false
11446,4V,false,false,false
11448,3V,false,false,false
11450,4V,false,false,false
11452,3V,false,false,false
11454,4V,false,false,false
11456,3V,false,false,false
11531,4V,false,false,false
11533,4V,false,false,false
11535,4V,false,false,false
11537,4V,false,false,false
11539,4V,false,false,false
11541,4V,false,false,false
11543,4V,false,false,false
11545,4V,false,false,false
11547,4V,false,false,false
11549,4V,false,false,false
11551,3V,false,false,false
11553,4V,false,false,false
11575,1V,false,false,false
11673,4V,false,false,false
11675,4V,false,false,false
11677,4V,false,false,false
11679,4V,false,false,false
11693,1I,false,false,false
11695,2I,false,false,false
11697,1I,false,false,false
11699,2I,false,false,false
11701,1I,false,false,false
11703,2I,false,false,false
11705,1I,false,false,false
11707,2I,false,false,false
11709,1I,false,false,false
11711,2I,false,false,false
11713,1I,false,false,false
11715,2I,false,false,false
11717,1I,false,false,false
11719,2I,false,false,false
11721,1I,false,false,false
11723,2I,false,false,false
11725,1I,false,false,false
11727,2I,false,false,false
11729,1I,false,false,false
11900,3V,false,false,false
11902,6V,false,false,true
11904,3V,false,false,false
11906,6V,false,false,true
11908,3V,false,false,false
11910,6V,false,false,true
11912,6V,false,false,true
11914,6V,false,false,true
11916,6V,false,false,true
11918,6V,false,false,true
12139,4V,false,false,false
12141,4V,false,false,false
12143,4V,false,false,false
12145,4V,false,false,false
12147,4V,false,false,false
12149,4V,false,false,false
12151,4V,false,false,false
12153,4V,false,false,false
12175,2V,false,false,false
12273,4V,false,false,false
12275,4V,false,false,false
12277,FETCH_ERROR,false,false,unknown
12279,4V,false,false,false
12293,2I,false,false,false
12295,1I,false,false,false
12297,2I,false,false,false
12299,1I,false,false,false
12301,2I,false,false,false
12303,1I,false,false,false
12305,4I,false,false,true
12307,1I,false,false,false
12309,4I,false,false,true
12311,1I,false,false,false
12313,4I,false,false,true
12315,4I,false,false,true
12317,4I,false,false,true
12319,4I,false,false,true
12321,2I,false,false,false
12323,FETCH_ERROR,false,false,unknown
12325,2I,false,false,false
12327,1I,false,false,false
12329,2I,false,false,false
12539,4V,false,false,false
12541,4V,false,false,false
12543,4V,false,false,false
12545,4V,false,false,false
12547,4V,false,false,false
12549,4V,false,false,false
12551,4V,false,false,false
12553,4V,false,false,false
12573,4V,false,false,false
12575,1V,false,false,false
12577,1J,false,false,true
12579,2J,false,false,true
12673,4V,false,false,false
12675,4V,false,false,false
12677,4V,false,false,false
12679,4V,false,false,false
12693,4I,false,false,true
12695,4I,false,false,true
12697,4I,false,false,true
12699,4I,false,false,true
12701,1I,false,false,false
12703,4I,false,false,true
12705,1I,false,false,false
12707,4I,false,false,true
12709,1I,false,false,false
12711,4I,false,false,true
12713,1I,false,false,false
12715,4I,false,false,true
12717,4I,false,false,true
12719,4I,false,false,true
12721,2I,false,false,false
12723,2I,false,false,false
12725,2I,false,false,false
12727,2I,false,false,false
12729,1I,false,false,false
12900,3V,false,false,false
12902,4V,false,false,false
12904,3V,false,false,false
12906,4V,false,false,false
12908,3V,false,false,false
12910,4V,false,false,false
12912,4V,false,false,false
12914,4V,false,false,false
12916,4V,false,false,false
12918,4V,false,false,false
12920,4V,false,false,false
12922,4V,false,false,false
14114,6N,false,false,true
14115,4V,false,false,false
14116,6N,false,false,true
14117,4V,false,false,false
14118,6N,false,false,true
14119,4V,false,false,false
14121,4V,false,false,false
14122,6N,false,false,true
14124,6N,false,false,true
14126,6N,false,false,true
14175,2V,false,false,false
14273,4V,false,false,false
14275,4V,false,false,false
14277,4V,false,false,false
14279,4V,false,false,false
14293,2I,false,false,false
14297,2I,false,false,false
14299,1I,false,false,false
14301,1I,false,false,false
14303,2I,false,false,false
14307,1I,false,false,false
14309,2I,false,false,false
14311,1I,false,false,false
14313,2I,false,false,false
14315,1I,false,false,false
14317,2I,false,false,false
14319,1I,false,false,false
14321,2I,false,false,false
14323,1I,false,false,false
14325,2I,false,false,false
14327,4V,false,false,false
14329,1V,false,false,false
14516,6N,false,false,true
14517,4V,false,false,false
14518,6N,false,false,true
14519,4V,false,false,false
14520,6N,false,false,true
14521,4V,false,false,false
14522,6N,false,false,true
14524,6N,false,false,true
14526,6N,false,false,true
14555,4V,false,false,false
14574,2D,false,false,true
14575,1V,false,false,false
14617,1J,false,false,true
14619,3V,false,false,false
14621,4V,false,false,false
14673,4V,false,false,false
14675,4V,false,false,false
14677,4V,false,false,false
14679,4V,false,false,false
14693,1I,false,false,false
14695,2I,false,false,false
14697,1I,false,false,false
14699,2I,false,false,false
14701,1I,false,false,false
14703,2I,false,false,false
14705,1I,false,false,false
14707,2I,false,false,false
14709,1I,false,false,false
14711,2I,false,false,false
14713,1I,false,false,false
14715,2I,false,false,false
14717,1I,false,false,false
14719,2I,false,false,false
14721,1I,false,false,false
14723,2I,false,false,false
14725,1I,false,false,false
14727,4V,false,false,false
14729,4V,false,false,false
