cabin_number,category_code,is_virtual_balcony,is_promenade_view,is_misclassified
12303,4U,true,false,false
12305,3U,true,false,false
12307,4U,true,false,false
12309,3U,true,false,false
12311,4U,true,false,false
12313,4U,true,false,false
12575,2U,true,false,false
12577,2U,true,false,false
12583,2U,true,false,false
12585,2U,true,false,false
12603,2U,true,false,false
12609,2U,true,false,false
12611,2U,true,false,false
12617,2U,true,false,false
12619,2U,true,false,false
12629,2U,true,false,false
12630,2W,false,false,false
12631,2U,true,false,false
12663,2U,true,false,false
12665,2U,true,false,false
12671,2U,true,false,false
12673,4U,true,false,false
12679,4U,true,false,false
12681,4U,true,false,false
12703,FETCH_ERROR,false,false,unknown
12705,4U,true,false,false
12707,4U,true,false,false
12709,4U,true,false,false
12711,4U,true,false,false
12713,4U,true,false,false
13129,2U,true,false,false
13131,2U,true,false,false
13133,2U,true,false,false
13135,2U,true,false,false
13137,2U,true,false,false
13139,2U,true,false,false
13141,2U,true,false,false
13230,2W,false,false,false
13231,2U,true,false,false
13529,2U,true,false,false
13531,2U,true,false,false
13533,2U,true,false,false
13535,2U,true,false,false
13537,2U,true,false,false
13539,2U,true,false,false
13541,2U,true,false,false
13543,2U,true,false,false
13630,2W,false,false,false
13631,2U,true,false,false
