cabin_number,category_code,is_virtual_balcony,is_promenade_view,is_misclassified
8115,4V,false,false,false
8117,4V,false,false,false
8119,4V,false,false,false
8121,4V,false,false,false
8123,3V,false,false,false
8125,4V,false,false,false
8127,4V,false,false,false
8129,4V,false,false,false
8131,4V,false,false,false
8133,4V,false,false,false
8135,4V,false,false,false
8211,4V,false,false,false
8213,4V,false,false,false
8215,3V,false,false,false
8217,4V,false,false,false
8219,4V,false,false,false
8221,FETCH_ERROR,false,false,unknown
8223,3V,false,false,false
8225,3V,false,false,false
8229,4V,false,false,false
8231,4V,false,false,false
8233,3V,false,false,false
8235,3V,false,false,false
8237,4V,false,false,false
8253,1T,false,false,true
8255,1T,false,false,true
8257,1T,false,false,true
8259,1T,false,false,true
8261,1T,false,false,true
8263,1T,false,false,true
8275,1T,false,false,true
8277,1T,false,false,true
8279,1T,false,false,true
8281,1T,false,false,true
8283,1T,false,false,true
8287,1T,false,false,true
8289,1T,false,false,true
8291,1T,false,false,true
8293,1T,false,false,true
8295,1T,false,false,true
8297,1T,false,false,true
8301,1T,false,false,true
8303,1T,false,false,true
8305,1T,false,false,true
8307,1T,false,false,true
8309,1T,false,false,true
8311,1T,false,false,true
8321,4V,false,false,false
8323,4V,false,false,false
8325,4V,false,false,false
8327,4V,false,false,false
8335,4V,false,false,false
8337,4V,false,false,false
8339,4V,false,false,false
8341,4V,false,false,false
8343,4V,false,false,false
8347,3V,false,false,false
8349,3V,false,false,false
8351,3V,false,false,false
8353,3V,false,false,false
8355,3V,false,false,false
8357,4V,false,false,false
8365,4V,false,false,false
8367,3V,false,false,false
8369,4V,false,false,false
8371,4V,false,false,false
8373,4V,false,false,false
8375,4V,false,false,false
8377,4V,false,false,false
8379,4V,false,false,false
8381,4V,false,false,false
8383,4V,false,false,false
8385,4V,false,false,false
8387,4V,false,false,false
8433,3V,false,false,false
8435,4V,false,false,false
8437,3V,false,false,false
8439,3V,false,false,false
8441,3V,false,false,false
8443,3V,false,false,false
8445,3V,false,false,false
8447,4V,false,false,false
8451,4V,false,false,false
8453,3V,false,false,false
8455,3V,false,false,false
8457,3V,false,false,false
8465,3V,false,false,false
8467,4V,false,false,false
8469,3V,false,false,false
8471,4V,false,false,false
8473,4V,false,false,false
8475,4V,false,false,false
8477,4V,false,false,false
8479,4V,false,false,false
8483,4V,false,false,false
8487,4V,false,false,false
8511,4V,false,false,false
8513,3V,false,false,false
8515,4V,false,false,false
8517,4V,false,false,false
8519,4V,false,false,false
8521,4V,false,false,false
8523,4V,false,false,false
8525,4V,false,false,false
8527,4V,false,false,false
8529,4V,false,false,false
8531,4V,false,false,false
8533,3V,false,false,false
8535,3V,false,false,false
8553,1T,false,false,true
8557,1T,false,false,true
8559,1T,false,false,true
8561,1T,false,false,true
8563,1T,false,false,true
8575,1T,false,false,true
8577,1T,false,false,true
8579,1T,false,false,true
8581,1T,false,false,true
8583,1T,false,false,true
8587,1T,false,false,true
8589,1T,false,false,true
8591,1T,false,false,true
8593,1T,false,false,true
8595,1T,false,false,true
8597,1T,false,false,true
8601,1T,false,false,true
8603,1T,false,false,true
8605,1T,false,false,true
8607,1T,false,false,true
8609,1T,false,false,true
8611,1T,false,false,true
8637,4V,false,false,false
8639,3V,false,false,false
8641,3V,false,false,false
8643,3V,false,false,false
8645,3V,false,false,false
8647,3V,false,false,false
8649,3V,false,false,false
8651,3V,false,false,false
8653,3V,false,false,false
8655,3V,false,false,false
8657,4V,false,false,false
8665,4V,false,false,false
8667,3V,false,false,false
8669,4V,false,false,false
8671,4V,false,false,false
8673,4V,false,false,false
8675,4V,false,false,false
8677,4V,false,false,false
8679,4V,false,false,false
8680,3V,false,false,false
8681,4V,false,false,false
8683,4V,false,false,false
8685,4V,false,false,false
8687,4V,false,false,false
9201,4V,false,false,false
9217,3V,false,false,false
9219,3V,false,false,false
9221,3V,false,false,false
9223,4V,false,false,false
9225,4V,false,false,false
9227,FETCH_ERROR,false,false,unknown
9229,FETCH_ERROR,false,false,unknown
9231,4V,false,false,false
9233,4V,false,false,false
9235,3V,false,false,false
9237,4V,false,false,false
9253,4U,true,false,false
9255,4U,true,false,false
9257,4U,true,false,false
9259,4U,true,false,false
9261,4U,true,false,false
9263,4U,true,false,false
9277,4U,true,false,false
9279,4U,true,false,false
9281,4U,true,false,false
9283,4U,true,false,false
9287,4U,true,false,false
9289,4U,true,false,false
9291,4U,true,false,false
9293,4U,true,false,false
9295,4U,true,false,false
9297,4U,true,false,false
9301,4U,true,false,false
9303,FETCH_ERROR,false,false,unknown
9305,4U,true,false,false
9307,4U,true,false,false
9329,4V,false,false,false
9331,4V,false,false,false
9333,4V,false,false,false
9335,4V,false,false,false
9337,3V,false,false,false
9339,4V,false,false,false
9341,4V,false,false,false
9343,4V,false,false,false
9345,4V,false,false,false
9347,4V,false,false,false
9349,4V,false,false,false
9351,3V,false,false,false
9353,3V,false,false,false
9355,4V,false,false,false
9365,4V,false,false,false
9367,4V,false,false,false
9369,4V,false,false,false
9371,4V,false,false,false
9373,4V,false,false,false
9375,4V,false,false,false
9377,4V,false,false,false
9379,4V,false,false,false
9381,8N,false,false,true
9383,4V,false,false,false
9465,4V,false,false,false
9467,3V,false,false,false
9469,4V,false,false,false
9471,4V,false,false,false
9473,4V,false,false,false
9475,4V,false,false,false
9477,4V,false,false,false
9479,4V,false,false,false
9483,3V,false,false,false
9501,4V,false,false,false
9517,3V,false,false,false
9519,3V,false,false,false
9521,3V,false,false,false
9523,3V,false,false,false
9525,4V,false,false,false
9527,3V,false,false,false
9529,4V,false,false,false
9531,3V,false,false,false
9533,4V,false,false,false
9535,3V,false,false,false
9553,1V,false,false,false
9557,1V,false,false,false
9561,1V,false,false,false
9575,4U,true,false,false
9577,4U,true,false,false
9579,4U,true,false,false
9581,4U,true,false,false
9583,4U,true,false,false
9587,4U,true,false,false
9589,4U,true,false,false
9591,4U,true,false,false
9593,4U,true,false,false
9595,4U,true,false,false
9597,4U,true,false,false
9601,4U,true,false,false
9603,4U,true,false,false
9605,4U,true,false,false
9607,4U,true,false,false
9637,4V,false,false,false
9639,4V,false,false,false
9641,4V,false,false,false
9643,4V,false,false,false
9645,4V,false,false,false
9647,4V,false,false,false
9649,3V,false,false,false
9651,3V,false,false,false
9653,4V,false,false,false
9655,3V,false,false,false
9657,4V,false,false,false
9665,4V,false,false,false
9667,3V,false,false,false
9669,3V,false,false,false
9671,3V,false,false,false
9673,4V,false,false,false
9675,4V,false,false,false
9677,4V,false,false,false
9679,4V,false,false,false
9681,8N,false,false,true
9683,3V,false,false,false
